C11 C12 C13 C14 C15 C16 C22 C23 C24 C25 C26 C33 C34 C35 C36 C44 C45 C46 C55 C56 C66 w5 w11 w12 w13 w21 w22 w23 w41 w42 w43
0.189538 0.041680 0.041680 -0.000000 -0.000000 0.000000 0.091053 0.002214 -0.000000 -0.000000 -0.000000 0.091053 -0.000000 -0.000000 0.000000 0.007169 -0.000000 -0.000000 0.024176 -0.000000 0.007169 0.333333 0.000000 0.333333 0.666667 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 
0.095077 0.173722 0.173722 -0.000000 -0.000000 -0.000000 0.446157 0.256789 0.000000 0.000000 0.000000 0.446157 0.000000 -0.000000 -0.000000 0.010202 0.000000 0.000000 0.005563 0.000000 0.010202 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 0.000000 0.333333 0.333333 0.333333 
0.043205 0.019281 0.019281 0.000000 -0.000000 -0.000000 0.043903 0.016600 0.000000 0.000000 -0.000000 0.043903 0.000000 -0.000000 0.000000 0.004184 -0.000000 0.000000 0.005571 -0.000000 0.004184 0.000000 0.333333 0.333333 0.333333 0.000000 0.333333 0.666667 0.666667 0.333333 0.000000 
0.066741 0.078352 0.078352 -0.000000 -0.000000 0.000000 0.122564 0.084235 -0.000000 -0.000000 0.000000 0.122564 0.000000 -0.000000 0.000000 0.032098 -0.000000 -0.000000 0.019525 0.000000 0.032098 1.000000 0.333333 0.333333 0.333333 0.000000 0.000000 1.000000 0.000000 0.333333 0.666667 
0.249697 0.246701 0.246701 0.000000 0.000000 -0.000000 0.371096 0.341861 -0.000000 -0.000000 0.000000 0.371096 -0.000000 -0.000000 -0.000000 0.240973 -0.000000 0.000000 0.253987 -0.000000 0.240973 1.000000 0.000000 0.000000 1.000000 0.666667 0.333333 0.000000 0.333333 0.000000 0.666667 
0.209597 0.045694 0.045694 -0.000000 -0.000000 0.000000 0.062875 0.005550 0.000000 0.000000 0.000000 0.062875 -0.000000 -0.000000 0.000000 0.736232 -0.000000 -0.000000 0.004470 -0.000000 0.736232 1.000000 0.333333 0.000000 0.666667 0.333333 0.333333 0.333333 0.000000 1.000000 0.000000 
0.470061 0.227829 0.227829 0.000000 0.000000 0.000000 0.401735 -0.046278 0.000000 0.000000 0.000000 0.401735 0.000000 0.000000 -0.000000 0.357891 0.000000 0.000000 0.070106 0.000000 0.357891 1.000000 0.000000 0.333333 0.666667 0.333333 0.666667 0.000000 0.000000 0.333333 0.666667 
0.709956 0.149546 0.149546 0.000000 -0.000000 0.000000 0.414562 0.003185 -0.000000 -0.000000 -0.000000 0.414562 -0.000000 0.000000 0.000000 0.009117 0.000000 0.000000 0.000585 -0.000000 0.009117 0.000000 0.000000 0.666667 0.333333 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 
0.203177 0.196717 0.196717 -0.000000 -0.000000 -0.000000 0.741992 0.228044 -0.000000 -0.000000 -0.000000 0.741992 0.000000 -0.000000 0.000000 0.013160 -0.000000 -0.000000 0.216704 0.000000 0.013160 0.000000 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 0.333333 0.000000 0.666667 
0.336326 0.003491 0.003491 -0.000000 -0.000000 0.000000 0.315031 0.232692 -0.000000 -0.000000 -0.000000 0.315031 0.000000 0.000000 -0.000000 0.000321 -0.000000 -0.000000 0.229656 0.000000 0.000321 0.000000 0.000000 0.000000 1.000000 0.666667 0.000000 0.333333 0.000000 0.333333 0.666667 
1.173848 0.473257 0.473257 -0.000000 -0.000000 -0.000000 0.325172 0.197419 -0.000000 -0.000000 -0.000000 0.325172 0.000000 -0.000000 0.000000 0.452877 0.000000 -0.000000 0.172438 0.000000 0.452877 0.333333 0.000000 0.666667 0.333333 0.000000 0.333333 0.666667 0.333333 0.000000 0.666667 
0.064517 0.076866 0.076866 0.000000 0.000000 -0.000000 0.125885 0.083987 -0.000000 -0.000000 -0.000000 0.125885 0.000000 -0.000000 -0.000000 0.029048 -0.000000 0.000000 0.016299 -0.000000 0.029048 0.000000 0.666667 0.000000 0.333333 1.000000 0.000000 0.000000 0.000000 0.666667 0.333333 
0.278386 0.031472 0.031472 -0.000000 0.000000 -0.000000 0.071304 0.055012 0.000000 -0.000000 -0.000000 0.071304 -0.000000 -0.000000 0.000000 0.378925 -0.000000 0.000000 0.015965 -0.000000 0.378925 0.666667 1.000000 0.000000 0.000000 0.333333 0.333333 0.333333 0.000000 1.000000 0.000000 
0.673549 0.006231 0.006231 -0.000000 -0.000000 -0.000000 0.261296 0.259358 -0.000000 -0.000000 0.000000 0.261296 -0.000000 0.000000 -0.000000 0.000781 0.000000 -0.000000 0.250536 -0.000000 0.000781 0.000000 0.000000 0.000000 1.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.101359 0.136405 0.136405 0.000000 0.000000 -0.000000 0.317671 0.169519 0.000000 -0.000000 -0.000000 0.317671 0.000000 0.000000 0.000000 0.004354 0.000000 -0.000000 0.004663 0.000000 0.004354 0.000000 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 1.000000 0.000000 0.000000 
0.070933 0.017010 0.017010 -0.000000 -0.000000 0.000000 0.035158 0.008333 -0.000000 -0.000000 0.000000 0.035158 -0.000000 -0.000000 0.000000 0.010836 0.000000 -0.000000 0.007628 -0.000000 0.010836 0.666667 0.000000 0.666667 0.333333 0.666667 0.333333 0.000000 0.000000 0.333333 0.666667 
0.325507 0.027359 0.027359 -0.000000 0.000000 0.000000 0.126308 0.009253 -0.000000 -0.000000 0.000000 0.126308 -0.000000 -0.000000 0.000000 0.417639 0.000000 -0.000000 0.004202 -0.000000 0.417639 0.666667 0.000000 0.333333 0.666667 0.666667 0.000000 0.333333 0.333333 0.000000 0.666667 
0.123916 0.198786 0.198786 -0.000000 0.000000 0.000000 0.995600 0.094388 -0.000000 -0.000000 0.000000 0.995600 -0.000000 -0.000000 0.000000 0.196406 0.000000 0.000000 0.273144 -0.000000 0.196406 0.666667 0.000000 0.000000 1.000000 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 
0.021537 0.027445 0.027445 0.000000 -0.000000 -0.000000 0.129742 -0.000127 -0.000000 0.000000 0.000000 0.129742 0.000000 -0.000000 0.000000 0.376418 -0.000000 0.000000 0.001981 -0.000000 0.376418 1.000000 0.333333 0.333333 0.333333 1.000000 0.000000 0.000000 0.333333 0.666667 0.000000 
0.020601 -0.000017 -0.000017 0.000000 0.000000 0.000000 0.265250 0.263126 -0.000000 0.000000 0.000000 0.265250 -0.000000 -0.000000 0.000000 0.000662 -0.000000 -0.000000 0.254264 0.000000 0.000662 0.666667 0.333333 0.000000 0.666667 0.000000 0.000000 1.000000 1.000000 0.000000 0.000000 
0.367528 0.238268 0.238268 -0.000000 -0.000000 -0.000000 1.026550 0.232087 -0.000000 -0.000000 -0.000000 1.026550 0.000000 -0.000000 0.000000 0.234856 0.000000 -0.000000 0.218051 -0.000000 0.234856 0.000000 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 0.666667 0.000000 0.333333 
0.856936 0.136717 0.136717 -0.000000 -0.000000 0.000000 0.408598 0.001983 -0.000000 -0.000000 -0.000000 0.408598 0.000000 -0.000000 0.000000 0.002963 0.000000 -0.000000 0.000544 -0.000000 0.002963 0.000000 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 
0.193807 0.028547 0.028547 0.000000 -0.000000 0.000000 0.360890 0.005391 0.000000 0.000000 -0.000000 0.360890 0.000000 -0.000000 0.000000 0.085221 -0.000000 -0.000000 0.004332 -0.000000 0.085221 0.000000 1.000000 0.000000 0.000000 0.333333 0.333333 0.333333 0.333333 0.666667 0.000000 
0.405669 -0.048541 -0.048541 0.000000 -0.000000 0.000000 0.135430 0.125288 -0.000000 -0.000000 0.000000 0.135430 0.000000 0.000000 0.000000 0.337231 0.000000 0.000000 0.340542 -0.000000 0.337231 0.333333 0.000000 1.000000 0.000000 0.333333 0.000000 0.666667 0.000000 1.000000 0.000000 
0.812165 0.145460 0.145460 -0.000000 -0.000000 -0.000000 0.091862 0.082592 -0.000000 -0.000000 -0.000000 0.091862 -0.000000 0.000000 0.000000 0.329262 -0.000000 0.000000 0.168071 -0.000000 0.329262 0.666667 1.000000 0.000000 0.000000 0.333333 0.000000 0.666667 0.666667 0.333333 0.000000 
2.062733 0.457831 0.457831 -0.000000 0.000000 -0.000000 0.169006 0.157612 0.000000 -0.000000 0.000000 0.169006 0.000000 -0.000000 0.000000 0.453815 -0.000000 0.000000 0.065854 -0.000000 0.453815 0.333333 1.000000 0.000000 0.000000 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 
0.054484 0.009586 0.009586 -0.000000 -0.000000 -0.000000 0.108478 -0.007784 0.000000 0.000000 -0.000000 0.108478 0.000000 0.000000 0.000000 0.036031 -0.000000 0.000000 0.021305 -0.000000 0.036031 0.666667 0.666667 0.333333 0.000000 0.000000 0.333333 0.666667 0.666667 0.333333 0.000000 
0.367724 0.376390 0.376390 0.000000 -0.000000 0.000000 0.712724 0.632988 -0.000000 -0.000000 0.000000 0.712724 0.000000 0.000000 -0.000000 0.345179 0.000000 -0.000000 0.650458 0.000000 0.345179 0.333333 0.666667 0.000000 0.333333 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 
0.524556 0.180257 0.180257 0.000000 -0.000000 0.000000 0.151242 0.003088 0.000000 0.000000 -0.000000 0.151242 -0.000000 -0.000000 0.000000 0.325807 -0.000000 0.000000 0.070093 0.000000 0.325807 1.000000 0.000000 0.333333 0.666667 0.333333 0.666667 0.000000 0.666667 0.000000 0.333333 
0.122785 0.166699 0.166699 0.000000 -0.000000 -0.000000 0.798218 -0.234804 -0.000000 -0.000000 -0.000000 0.798218 -0.000000 -0.000000 -0.000000 0.003981 -0.000000 0.000000 0.001894 0.000000 0.003981 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 0.000000 0.666667 0.333333 0.000000 
0.032478 0.028343 0.028343 0.000000 0.000000 0.000000 0.437623 0.005138 -0.000000 -0.000000 -0.000000 0.437623 -0.000000 -0.000000 0.000000 0.005280 -0.000000 0.000000 0.001447 -0.000000 0.005280 1.000000 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 1.000000 0.000000 0.000000 
0.622642 0.279663 0.279663 -0.000000 0.000000 -0.000000 0.273468 0.005153 -0.000000 -0.000000 0.000000 0.273468 0.000000 0.000000 0.000000 0.283504 -0.000000 -0.000000 0.007483 -0.000000 0.283504 0.666667 0.333333 0.333333 0.333333 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 
0.135620 0.040019 0.040019 -0.000000 -0.000000 0.000000 0.404262 -0.031010 -0.000000 -0.000000 0.000000 0.404262 0.000000 -0.000000 -0.000000 0.012169 0.000000 -0.000000 0.002058 0.000000 0.012169 0.000000 1.000000 0.000000 0.000000 0.666667 0.333333 0.000000 0.333333 0.666667 0.000000 
0.200649 -0.000015 -0.000015 -0.000000 0.000000 0.000000 0.011237 0.005949 -0.000000 -0.000000 0.000000 0.011237 -0.000000 -0.000000 0.000000 0.000683 -0.000000 -0.000000 0.308975 -0.000000 0.000683 0.333333 0.000000 0.333333 0.666667 0.000000 0.000000 1.000000 0.000000 0.666667 0.333333 
0.780047 0.505502 0.505502 -0.000000 -0.000000 -0.000000 0.875806 0.251403 -0.000000 -0.000000 0.000000 0.875806 -0.000000 0.000000 -0.000000 0.492879 0.000000 0.000000 0.240234 -0.000000 0.492879 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 
0.197877 0.133371 0.133371 -0.000000 0.000000 -0.000000 0.218077 0.089024 0.000000 -0.000000 0.000000 0.218077 0.000000 -0.000000 -0.000000 0.045580 0.000000 0.000000 0.011923 -0.000000 0.045580 0.333333 0.333333 0.666667 0.000000 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 
0.164316 0.315574 0.315574 -0.000000 -0.000000 0.000000 0.793633 0.472931 -0.000000 0.000000 0.000000 0.793633 0.000000 0.000000 0.000000 0.084798 -0.000000 0.000000 0.009026 -0.000000 0.084798 0.000000 0.333333 0.333333 0.333333 1.000000 0.000000 0.000000 0.000000 0.666667 0.333333 
0.312993 0.172579 0.172579 0.000000 0.000000 0.000000 0.331002 -0.006141 0.000000 0.000000 0.000000 0.331002 -0.000000 -0.000000 0.000000 0.419855 0.000000 0.000000 0.018821 -0.000000 0.419855 0.666667 0.000000 0.333333 0.666667 0.333333 0.333333 0.333333 0.333333 0.000000 0.666667 
0.022381 0.028599 0.028599 0.000000 -0.000000 -0.000000 0.141489 0.000505 0.000000 -0.000000 0.000000 0.141489 0.000000 0.000000 -0.000000 0.381276 -0.000000 0.000000 0.002211 -0.000000 0.381276 1.000000 0.333333 0.333333 0.333333 1.000000 0.000000 0.000000 0.333333 0.333333 0.333333 
0.019353 0.013154 0.013154 -0.000000 0.000000 0.000000 0.365164 -0.020722 -0.000000 -0.000000 0.000000 0.365164 -0.000000 -0.000000 0.000000 0.017583 0.000000 -0.000000 0.119464 0.000000 0.017583 0.666667 0.333333 0.000000 0.666667 0.333333 0.333333 0.333333 0.000000 0.000000 1.000000 
0.191685 0.039154 0.039154 -0.000000 0.000000 0.000000 0.617963 0.008251 -0.000000 0.000000 0.000000 0.617963 -0.000000 -0.000000 -0.000000 0.413507 0.000000 0.000000 0.001258 0.000000 0.413507 1.000000 1.000000 0.000000 0.000000 0.000000 0.666667 0.333333 0.000000 1.000000 0.000000 
0.333557 0.190393 0.190393 -0.000000 -0.000000 -0.000000 0.127815 0.123660 -0.000000 -0.000000 -0.000000 0.127815 -0.000000 -0.000000 0.000000 0.279900 0.000000 -0.000000 0.040654 -0.000000 0.279900 0.666667 0.333333 0.000000 0.666667 0.333333 0.000000 0.666667 0.000000 1.000000 0.000000 
0.177641 0.036499 0.036499 -0.000000 -0.000000 -0.000000 0.074522 0.053033 0.000000 -0.000000 -0.000000 0.074522 0.000000 -0.000000 0.000000 0.327724 -0.000000 0.000000 0.008684 -0.000000 0.327724 1.000000 0.000000 0.333333 0.666667 0.666667 0.000000 0.333333 0.666667 0.333333 0.000000 
0.189330 0.216027 0.216027 0.000000 -0.000000 -0.000000 0.323341 0.282885 0.000000 0.000000 0.000000 0.323341 0.000000 -0.000000 -0.000000 0.157288 -0.000000 -0.000000 0.142155 0.000000 0.157288 1.000000 0.333333 0.000000 0.666667 0.333333 0.000000 0.666667 0.666667 0.333333 0.000000 
0.580884 0.113556 0.113556 0.000000 0.000000 -0.000000 0.125232 -0.001130 0.000000 -0.000000 0.000000 0.125232 0.000000 0.000000 -0.000000 0.420831 -0.000000 -0.000000 0.001512 -0.000000 0.420831 1.000000 0.666667 0.000000 0.333333 0.666667 0.333333 0.000000 0.000000 1.000000 0.000000 
0.307262 0.007112 0.007112 0.000000 0.000000 0.000000 0.016038 0.009138 0.000000 -0.000000 -0.000000 0.016038 0.000000 -0.000000 0.000000 0.002206 -0.000000 -0.000000 0.018921 -0.000000 0.002206 0.333333 0.000000 0.333333 0.666667 0.666667 0.000000 0.333333 0.333333 0.666667 0.000000 
0.075418 0.031026 0.031026 0.000000 -0.000000 -0.000000 0.076255 0.036073 -0.000000 -0.000000 -0.000000 0.076255 0.000000 -0.000000 0.000000 0.010293 -0.000000 0.000000 0.007716 0.000000 0.010293 0.666667 0.000000 0.666667 0.333333 0.666667 0.333333 0.000000 0.333333 0.333333 0.333333 
0.037446 0.000039 0.000039 0.000000 -0.000000 0.000000 0.052910 -0.000068 -0.000000 -0.000000 -0.000000 0.052910 -0.000000 -0.000000 0.000000 0.000773 -0.000000 -0.000000 0.000745 -0.000000 0.000773 0.333333 0.000000 0.000000 1.000000 0.333333 0.666667 0.000000 0.000000 0.000000 1.000000 
0.365994 0.245204 0.245204 -0.000000 -0.000000 0.000000 0.651090 -0.182592 -0.000000 -0.000000 0.000000 0.651090 -0.000000 -0.000000 0.000000 0.237349 0.000000 -0.000000 0.003076 0.000000 0.237349 0.000000 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 0.000000 0.666667 0.333333 
0.068046 0.170054 0.170054 0.000000 -0.000000 -0.000000 0.628693 0.346143 0.000000 0.000000 -0.000000 0.628693 0.000000 -0.000000 -0.000000 0.032599 -0.000000 0.000000 0.022781 0.000000 0.032599 0.000000 0.333333 0.000000 0.666667 0.666667 0.000000 0.333333 0.333333 0.000000 0.666667 
1.170811 0.206156 0.206156 0.000000 -0.000000 -0.000000 0.052761 0.044002 -0.000000 -0.000000 0.000000 0.052761 0.000000 0.000000 0.000000 0.017008 0.000000 -0.000000 0.036594 -0.000000 0.017008 0.333333 0.000000 0.666667 0.333333 0.333333 0.666667 0.000000 0.000000 0.666667 0.333333 
0.045540 0.007726 0.007726 0.000000 -0.000000 -0.000000 0.089621 0.062918 -0.000000 -0.000000 0.000000 0.089621 -0.000000 0.000000 -0.000000 0.006797 0.000000 -0.000000 0.010881 -0.000000 0.006797 0.666667 0.000000 0.000000 1.000000 0.666667 0.333333 0.000000 0.000000 0.333333 0.666667 
0.188527 0.147457 0.147457 -0.000000 -0.000000 0.000000 0.257027 0.019382 -0.000000 -0.000000 0.000000 0.257027 0.000000 -0.000000 -0.000000 0.125761 -0.000000 0.000000 0.005679 -0.000000 0.125761 0.000000 0.333333 0.666667 0.000000 0.333333 0.333333 0.333333 0.333333 0.666667 0.000000 
0.351086 0.002157 0.002157 0.000000 0.000000 0.000000 0.268733 0.266597 0.000000 -0.000000 -0.000000 0.268733 0.000000 0.000000 0.000000 0.001184 -0.000000 -0.000000 0.260851 0.000000 0.001184 0.666667 0.000000 0.000000 1.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.043687 0.007059 0.007059 0.000000 0.000000 -0.000000 0.020987 0.005200 0.000000 0.000000 -0.000000 0.020987 0.000000 -0.000000 0.000000 0.012886 -0.000000 0.000000 0.010670 -0.000000 0.012886 0.666667 0.333333 0.333333 0.333333 0.666667 0.000000 0.333333 0.333333 0.666667 0.000000 
0.124798 0.200216 0.200216 -0.000000 0.000000 -0.000000 0.418780 0.276725 -0.000000 -0.000000 0.000000 0.418780 -0.000000 -0.000000 -0.000000 0.197360 0.000000 -0.000000 0.272394 -0.000000 0.197360 0.666667 0.000000 0.000000 1.000000 0.333333 0.333333 0.333333 0.000000 0.000000 1.000000 
0.025749 0.017008 0.017008 0.000000 0.000000 0.000000 0.381509 0.008798 0.000000 -0.000000 -0.000000 0.381509 -0.000000 -0.000000 0.000000 0.011451 -0.000000 0.000000 0.003805 0.000000 0.011451 1.000000 0.333333 0.000000 0.666667 0.000000 1.000000 0.000000 1.000000 0.000000 0.000000 
0.364758 0.244433 0.244433 -0.000000 -0.000000 -0.000000 0.478962 0.035373 -0.000000 -0.000000 -0.000000 0.478962 0.000000 0.000000 -0.000000 0.235501 -0.000000 -0.000000 0.008869 0.000000 0.235501 0.000000 0.000000 0.666667 0.333333 0.333333 0.333333 0.333333 0.333333 0.000000 0.666667 
0.337126 0.001109 0.001109 0.000000 0.000000 -0.000000 0.146134 0.123760 -0.000000 -0.000000 0.000000 0.146134 -0.000000 0.000000 -0.000000 0.000457 -0.000000 0.000000 0.044492 -0.000000 0.000457 0.000000 0.000000 0.000000 1.000000 0.666667 0.333333 0.000000 0.000000 0.666667 0.333333 
0.090614 0.016087 0.016087 0.000000 -0.000000 -0.000000 0.314064 -0.246136 0.000000 -0.000000 -0.000000 0.314064 -0.000000 0.000000 0.000000 0.028210 0.000000 0.000000 0.008540 -0.000000 0.028210 0.666667 0.333333 0.333333 0.333333 0.000000 1.000000 0.000000 0.666667 0.333333 0.000000 
0.305909 0.227441 0.227441 -0.000000 -0.000000 -0.000000 0.676042 0.014758 0.000000 0.000000 -0.000000 0.676042 -0.000000 -0.000000 0.000000 0.009628 -0.000000 -0.000000 0.001815 0.000000 0.009628 0.000000 0.333333 0.666667 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 0.000000 
1.666127 0.532098 0.532098 0.000000 -0.000000 -0.000000 0.196593 0.162190 -0.000000 0.000000 0.000000 0.196593 -0.000000 0.000000 0.000000 0.477826 -0.000000 0.000000 0.020630 -0.000000 0.477826 0.333333 0.666667 0.000000 0.333333 0.333333 0.666667 0.000000 0.000000 1.000000 0.000000 
0.364784 0.246182 0.246182 0.000000 0.000000 0.000000 0.793026 0.054292 -0.000000 -0.000000 0.000000 0.793026 -0.000000 -0.000000 0.000000 0.235543 -0.000000 0.000000 0.357934 -0.000000 0.235543 0.666667 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 0.333333 0.333333 0.333333 
0.474903 0.129873 0.129873 0.000000 -0.000000 0.000000 0.072321 0.046596 0.000000 -0.000000 -0.000000 0.072321 0.000000 -0.000000 0.000000 0.006066 -0.000000 0.000000 0.017248 -0.000000 0.006066 0.333333 0.000000 0.666667 0.333333 0.000000 0.333333 0.666667 0.666667 0.333333 0.000000 
0.182076 0.046714 0.046714 -0.000000 -0.000000 -0.000000 0.041955 0.028391 -0.000000 0.000000 0.000000 0.041955 0.000000 0.000000 0.000000 0.317569 -0.000000 0.000000 0.012817 -0.000000 0.317569 0.333333 0.000000 1.000000 0.000000 0.000000 0.666667 0.333333 0.333333 0.333333 0.333333 
0.514123 0.077034 0.077034 -0.000000 -0.000000 -0.000000 0.357503 0.014764 -0.000000 -0.000000 -0.000000 0.357503 0.000000 -0.000000 0.000000 0.004883 0.000000 -0.000000 0.003872 0.000000 0.004883 0.000000 1.000000 0.000000 0.000000 0.333333 0.666667 0.000000 0.000000 0.333333 0.666667 
0.527235 0.265299 0.265299 0.000000 0.000000 -0.000000 0.615290 0.009604 -0.000000 -0.000000 0.000000 0.615290 -0.000000 0.000000 -0.000000 0.253373 0.000000 -0.000000 0.002518 0.000000 0.253373 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.666667 0.333333 
0.168436 0.055640 0.055640 -0.000000 -0.000000 -0.000000 0.097381 0.000040 -0.000000 0.000000 0.000000 0.097381 0.000000 -0.000000 -0.000000 0.463157 0.000000 -0.000000 0.001747 0.000000 0.463157 1.000000 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 0.000000 1.000000 0.000000 
0.541916 0.034456 0.034456 0.000000 0.000000 0.000000 0.108702 0.000091 0.000000 0.000000 0.000000 0.108702 0.000000 -0.000000 -0.000000 0.400952 -0.000000 0.000000 0.001772 0.000000 0.400952 1.000000 0.000000 0.666667 0.333333 1.000000 0.000000 0.000000 0.000000 0.333333 0.666667 
0.062827 0.018660 0.018660 -0.000000 -0.000000 0.000000 0.113387 -0.042960 -0.000000 -0.000000 0.000000 0.113387 -0.000000 -0.000000 0.000000 0.022240 -0.000000 0.000000 0.015281 0.000000 0.022240 0.000000 0.333333 0.000000 0.666667 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 
0.063757 0.163327 0.163327 0.000000 -0.000000 0.000000 1.025792 0.022894 -0.000000 -0.000000 -0.000000 1.025792 0.000000 -0.000000 0.000000 0.190203 0.000000 -0.000000 0.001075 0.000000 0.190203 0.000000 0.333333 0.333333 0.333333 0.000000 0.000000 1.000000 0.333333 0.000000 0.666667 
0.248667 0.246895 0.246895 0.000000 -0.000000 -0.000000 0.828606 0.594988 -0.000000 -0.000000 -0.000000 0.828606 -0.000000 0.000000 -0.000000 0.240430 0.000000 0.000000 0.253763 -0.000000 0.240430 1.000000 0.000000 0.000000 1.000000 0.000000 0.666667 0.333333 1.000000 0.000000 0.000000 
